"날짜","시간","측정소명","수온","pH","용존산소","총질소","총인","총유기탄소","페놀","시안"
"20250713","23:00","탄천","27.6","7.0","8.0","5.100","0.155","4.0","0.000","0.000"
"20250713","23:00","중랑천","27.5","7.7","7.9","4.300","0.150","3.7","0.000","0.000"
"20250713","23:00","안양천","26.9","7.0","8.1","7.860","0.140","5.8","0.000","0.000"
"20250713","23:00","선유","24.9","7.3","8.5","2.920","0.164","2.4","0.000","0.000"
"20250713","22:00","탄천","27.8","7.0","8.1","4.875","0.150","4.4","0.000","0.000"
"20250713","22:00","중랑천","27.6","7.8","7.9","4.100","0.175","3.6","0.000","0.000"
"20250713","22:00","안양천","27.2","7.1","8.4","8.280","0.145","6.6","0.000","0.000"
"20250713","22:00","선유","24.9","7.3","8.5","2.930","0.171","2.4","0.000","0.000"
"20250713","21:00","탄천","27.9","7.0","8.4","4.400","0.140","4.2","0.000","0.000"
"20250713","21:00","중랑천","27.8","7.8","7.8","4.125","0.145","3.8","0.000","0.000"
"20250713","21:00","안양천","27.2","7.1","8.9","8.040","0.145","6.0","0.000","0.000"
"20250713","21:00","선유","25.0","7.3","8.5","2.950","0.166","2.4","0.000","0.000"
"20250713","20:00","탄천","28.2","7.1","8.8","4.175","0.135","4.2","0.000","0.000"
"20250713","20:00","중랑천","27.8","7.8","7.9","4.025","0.145","3.8","0.000","0.000"
"20250713","20:00","안양천","27.6","7.1","9.2","8.970","0.170","5.5","0.000","0.000"
"20250713","20:00","선유","25.3","7.3","8.5","2.970","0.171","2.4","0.000","0.000"
"20250713","19:00","탄천","28.4","7.1","9.3","3.950","0.125","4.2","0.000","0.000"
"20250713","19:00","중랑천","27.9","7.8","7.9","4.050","0.145","3.6","0.000","0.000"
"20250713","19:00","안양천","27.6","7.2","9.5","8.670","0.170","6.0","0.000","0.000"
"20250713","19:00","선유","25.4","7.3","8.5","2.970","0.173","2.4","0.000","0.000"
"20250713","18:00","탄천","28.5","7.2","9.6","3.925","0.120","4.0","0.000","0.000"
"20250713","18:00","중랑천","27.9","7.7","7.8","3.925","0.145","3.7","0.000","0.000"
"20250713","18:00","안양천","27.9","7.2","9.9","9.280","0.160","5.5","0.000","0.000"
"20250713","18:00","선유","25.4","7.3","8.4","3.030","0.173","2.4","0.000","0.000"
"20250713","17:00","탄천","28.7","7.2","9.9","3.500","0.120","4.2","0.000","0.000"
"20250713","17:00","중랑천","28.0","7.7","7.8","3.975","0.145","3.7","0.000","0.000"
"20250713","17:00","안양천","28.1","7.3","10.3","8.950","0.200","5.5","0.000","0.000"
"20250713","17:00","선유","25.6","7.4","8.4","3.070","0.169","2.5","0.000","0.000"
"20250713","16:00","탄천","28.8","7.3","10.1","3.300","0.125","3.8","0.000","0.000"
"20250713","16:00","중랑천","28.0","7.7","7.8","4.000","0.160","3.7","0.000","0.000"
"20250713","16:00","안양천","28.3","7.3","10.3","9.600","0.135","5.5","0.000","0.000"
"20250713","16:00","선유","25.6","7.4","8.4","3.040","0.168","2.4","0.000","0.000"
"20250713","15:00","탄천","29.0","7.4","10.4","2.975","0.115","4.2","0.000","0.000"
"20250713","15:00","중랑천","28.0","7.6","7.8","4.025","0.150","4.1","0.000","0.000"
"20250713","15:00","안양천","28.3","7.3","10.4","8.690","0.100","5.9","0.000","0.000"
"20250713","15:00","선유","25.6","7.4","8.4","3.130","0.166","2.4","0.000","0.000"
"20250713","14:00","탄천","29.2","7.5","10.6","2.900","0.115","4.0","0.000","0.000"
"20250713","14:00","중랑천","28.0","7.6","7.8","4.050","0.150","3.8","0.000","0.000"
"20250713","14:00","안양천","28.7","7.3","10.5","9.600","0.125","5.9","0.000","0.000"
"20250713","14:00","선유","25.8","7.4","8.3","3.150","0.170","2.4","0.000","0.000"
"20250713","13:00","탄천","29.2","7.4","10.6","2.650","0.105","3.8","0.000","0.000"
"20250713","13:00","중랑천","28.1","7.6","7.8","4.050","0.150","4.0","0.000","0.000"
"20250713","13:00","안양천","28.8","7.2","10.5","9.220","0.115","5.7","0.000","0.000"
"20250713","13:00","선유","25.7","7.4","8.5","2.560","0.166","2.4","0.000","0.000"
"20250713","12:00","탄천","28.9","7.4","10.5","2.800","0.100","3.8","0.000","0.000"
"20250713","12:00","중랑천","28.2","7.6","7.8","4.100","0.150","3.6","0.000","0.000"
"20250713","12:00","안양천","28.4","7.1","10.2","9.700","0.110","5.5","0.000","0.000"
"20250713","12:00","선유","25.3","7.4","8.5","3.230","0.166","2.3","0.000","0.000"
"20250713","11:00","탄천","28.4","7.3","10.1","3.025","0.100","4.0","0.000","0.000"
"20250713","11:00","중랑천","28.1","7.6","7.7","4.125","0.150","3.8","0.000","0.000"
"20250713","11:00","안양천","28.3","7.1","9.7","9.590","0.110","5.7","0.000","0.000"
"20250713","11:00","선유","25.2","7.3","8.5","3.310","0.169","2.3","0.000","0.000"
"20250713","10:00","탄천","27.9","7.2","9.4","3.225","0.100","3.7","0.000","0.000"
"20250713","10:00","중랑천","28.2","7.6","7.7","4.275","0.160","3.5","0.000","0.000"
"20250713","10:00","안양천","27.4","7.0","9.1","9.350","0.120","5.8","0.000","0.000"
"20250713","10:00","선유","25.1","7.3","8.6","3.330","0.160","2.3","0.000","0.000"
"20250713","09:00","탄천","27.6","7.1","8.6","3.400","0.105","4.0","0.000","0.000"
"20250713","09:00","중랑천","28.3","7.6","7.7","4.300","0.160","4.1","0.000","0.000"
"20250713","09:00","안양천","27.2","6.9","8.0","9.420","0.095","5.5","0.000","0.000"
"20250713","09:00","선유","25.1","7.3","8.5","3.360","0.154","2.3","0.000","0.000"
"20250713","08:00","탄천","27.3","7.1","7.8","3.675","0.115","4.3","0.000","0.000"
"20250713","08:00","중랑천","28.3","7.6","7.6","4.275","0.150","3.5","0.000","0.000"
"20250713","08:00","안양천","26.7","6.9","6.8","8.770","0.155","5.5","0.000","0.000"
"20250713","08:00","선유","24.9","7.3","8.6","3.430","0.158","2.3","0.000","0.000"
"20250713","07:00","탄천","27.3","7.0","7.3","4.025","0.125","4.2","0.000","0.000"
"20250713","07:00","중랑천","28.5","7.7","7.6","4.375","0.150","3.7","0.000","0.000"
"20250713","07:00","안양천","26.9","6.9","5.6","8.480","0.120","5.3","0.000","0.000"
"20250713","07:00","선유","23.9","7.2","8.5","3.480","0.153","2.3","0.000","0.000"
"20250713","06:00","탄천","27.5","7.0","7.1","4.225","0.125","4.2","0.000","0.000"
"20250713","06:00","중랑천","28.9","7.8","7.7","4.450","0.160","4.1","0.000","0.000"
"20250713","06:00","안양천","27.1","6.9","5.6","7.540","0.120","5.8","0.000","0.000"
"20250713","06:00","선유","23.6","7.3","8.8","3.230","0.152","2.4","0.000","0.000"
"20250713","05:00","탄천","27.7","7.0","7.1","4.300","0.135","4.2","0.000","0.000"
"20250713","05:00","중랑천","29.2","7.9","7.7","4.400","0.160","3.7","0.000","0.000"
"20250713","05:00","안양천","27.6","6.9","5.9","7.540","0.120","5.8","0.000","0.000"
"20250713","05:00","선유","24.0","7.2","8.8","3.620","0.143","2.3","0.000","0.000"
"20250713","04:00","탄천","27.8","7.0","7.1","4.350","0.125","4.5","0.000","0.000"
"20250713","04:00","중랑천","29.5","8.0","7.8","4.400","0.145","3.5","0.000","0.000"
"20250713","04:00","안양천","28.0","7.0","6.3","6.630","0.135","5.7","0.000","0.000"
"20250713","04:00","선유","24.3","7.2","8.8","3.660","0.142","2.4","0.000","0.000"
"20250713","03:00","탄천","28.1","7.0","7.1","4.375","0.135","4.2","0.000","0.000"
"20250713","03:00","중랑천","29.8","8.0","7.8","4.400","0.150","4.0","0.000","0.000"
"20250713","03:00","안양천","28.5","7.0","6.6","7.490","0.165","5.8","0.000","0.000"
"20250713","03:00","선유","24.3","7.2","8.8","3.710","0.139","2.4","0.000","0.000"
"20250713","02:00","탄천","28.3","7.0","7.2","4.400","0.135","4.2","0.000","0.000"
"20250713","02:00","중랑천","30.1","8.0","7.7","4.450","0.145","3.7","0.000","0.000"
"20250713","02:00","안양천","28.9","7.0","6.9","6.510","0.215","5.8","0.000","0.000"
"20250713","02:00","선유","22.9","7.2","9.5","3.770","0.135","2.4","0.000","0.000"
"20250713","01:00","탄천","28.6","7.0","7.4","4.300","0.135","4.4","0.000","0.000"
"20250713","01:00","중랑천","30.3","8.1","7.7","4.325","0.150","3.7","0.000","0.000"
"20250713","01:00","안양천","29.2","7.1","7.2","6.620","0.165","6.8","0.000","0.000"
"20250713","01:00","선유","23.4","7.1","10.0","3.680","0.133","2.3","0.000","0.000"
"20250712","24:00","탄천","29.0","7.1","7.6","4.225","0.135","4.2","0.000","0.000"
"20250712","24:00","중랑천","30.5","8.1","7.7","4.275","0.145","3.8","0.000","0.000"
"20250712","24:00","안양천","29.7","7.1","7.4","6.640","0.215","5.5","0.000","0.000"
"20250712","24:00","선유","26.6","7.1","8.9","3.860","0.139","2.5","0.000","0.000"
"20250712","23:00","탄천","29.4","7.1","7.9","4.100","0.135","4.0","0.000","0.000"
"20250712","23:00","중랑천","30.7","8.1","7.7","4.125","0.140","3.6","0.000","0.000"
"20250712","23:00","안양천","29.8","7.2","7.9","7.980","0.190","5.7","0.000","0.000"
"20250712","23:00","선유","28.7","7.1","8.0","3.850","0.129","2.4","0.000","0.000"
"20250712","22:00","탄천","29.7","7.1","8.4","4.100","0.135","4.4","0.000","0.000"
"20250712","22:00","중랑천","30.8","8.1","7.7","4.200","0.140","3.8","0.000","0.000"
"20250712","22:00","안양천","30.3","7.3","8.2","7.450","0.185","5.8","0.000","0.000"
"20250712","22:00","선유","29.3","7.1","7.8","3.910","0.150","2.4","0.000","0.000"
"20250712","21:00","탄천","30.1","7.2","9.1","3.925","0.135","4.5","0.000","0.000"
"20250712","21:00","중랑천","30.8","8.1","7.8","4.200","0.145","3.7","0.000","0.000"
"20250712","21:00","안양천","30.4","7.4","8.9","7.510","0.190","5.9","0.000","0.000"
"20250712","21:00","선유","29.5","7.1","7.8","3.850","0.080","2.4","0.000","0.000"
"20250712","20:00","탄천","30.8","7.3","9.7","3.825","0.140","4.3","0.000","0.000"
"20250712","20:00","중랑천","30.8","8.1","7.8","4.025","0.145","4.3","0.000","0.000"
"20250712","20:00","안양천","31.1","7.6","9.5","7.290","0.245","5.9","0.000","0.000"
"20250712","20:00","선유","29.0","7.1","8.1","3.420","0.136","2.4","0.000","0.000"
"20250712","19:00","탄천","31.5","7.4","10.0","3.775","0.145","4.2","0.000","0.000"
"20250712","19:00","중랑천","30.7","8.1","7.9","4.000","0.145","4.2","0.000","0.000"
"20250712","19:00","안양천","31.8","7.8","9.6","8.180","0.205","5.1","0.000","0.000"
"20250712","19:00","선유","29.7","7.1","7.8","3.870","0.071","2.4","0.000","0.000"
"20250712","18:00","탄천","31.9","7.5","9.9","3.725","0.145","4.4","0.000","0.000"
"20250712","18:00","중랑천","30.5","8.0","7.9","4.050","0.145","3.8","0.000","0.000"
"20250712","18:00","안양천","33.1","8.0","9.2","8.870","0.180","5.7","0.000","0.000"
"20250712","18:00","선유","29.9","7.2","7.9","3.470","0.115","2.4","0.000","0.000"
"20250712","17:00","탄천","32.1","7.5","9.9","3.525","0.145","4.5","0.000","0.000"
"20250712","17:00","중랑천","30.3","8.0","8.0","4.150","0.145","3.6","0.000","0.000"
"20250712","17:00","안양천","33.5","8.0","9.1","8.640","0.160","5.8","0.000","0.000"
"20250712","17:00","선유","30.1","7.1","7.7","3.860","0.074","2.5","0.000","0.000"
"20250712","16:00","탄천","31.9","7.5","9.9","3.500","0.145","4.5","0.000","0.000"
"20250712","16:00","중랑천","29.9","7.9","8.0","3.975","0.145","4.0","0.000","0.000"
"20250712","16:00","안양천","33.8","8.0","9.0","9.440","0.160","5.7","0.000","0.000"
"20250712","16:00","선유","29.3","7.1","7.9","3.330","0.121","2.6","0.000","0.000"
"20250712","15:00","탄천","31.6","7.5","10.0","3.325","0.135","4.2","0.000","0.000"
"20250712","15:00","중랑천","29.4","7.8","8.0","4.050","0.150","3.8","0.000","0.000"
"20250712","15:00","안양천","33.4","7.9","9.1","9.020","0.150","6.0","0.000","0.000"
"20250712","15:00","선유","28.7","7.2","8.1","3.710","0.110","2.4","0.000","0.000"
"20250712","14:00","탄천","31.1","7.5","10.2","3.225","0.125","4.3","0.000","0.000"
"20250712","14:00","중랑천","28.9","7.8","8.1","4.200","0.160","3.7","0.000","0.000"
"20250712","14:00","안양천","32.6","7.7","9.4","9.700","0.130","5.8","0.000","0.000"
"20250712","14:00","선유","29.2","7.1","7.9","3.860","0.130","2.4","0.000","0.000"
"20250712","13:00","탄천","30.3","7.5","10.4","3.150","0.120","4.4","0.000","0.000"
"20250712","13:00","중랑천","28.4","7.7","8.1","4.225","0.170","4.2","0.000","0.000"
"20250712","13:00","안양천","31.4","7.5","9.8","9.160","0.115","5.8","0.000","0.000"
"20250712","13:00","선유","28.3","7.1","8.3","3.760","0.115","2.3","0.000","0.000"
"20250712","12:00","탄천","29.5","7.4","10.5","2.975","0.115","4.4","0.000","0.000"
"20250712","12:00","중랑천","28.0","7.7","8.2","4.250","0.160","4.2","0.000","0.000"
"20250712","12:00","안양천","29.9","7.3","10.2","9.780","0.050","5.9","0.000","0.000"
"20250712","12:00","선유","28.6","7.2","8.3","3.810","0.111","2.4","0.000","0.000"
"20250712","11:00","탄천","28.5","7.3","10.2","3.375","0.115","4.0","0.000","0.000"
"20250712","11:00","중랑천","27.6","7.7","8.2","4.200","0.160","3.8","0.000","0.000"
"20250712","11:00","안양천","28.6","7.1","10.0","9.550","0.120","5.8","0.000","0.000"
"20250712","11:00","선유","28.6","7.2","8.1","3.840","0.067","2.4","0.000","0.000"
"20250712","10:00","탄천","27.7","7.2","9.6","3.625","0.120","4.3","0.000","0.000"
"20250712","10:00","중랑천","27.4","7.6","8.3","4.300","0.160","3.5","0.000","0.000"
"20250712","10:00","안양천","27.1","7.0","9.4","9.450","0.090","5.4","0.000","0.000"
"20250712","10:00","선유","28.2","7.1","8.4","3.770","0.110","2.3","0.000","0.000"
"20250712","09:00","탄천","27.0","7.1","8.8","3.850","0.125","4.2","0.000","0.000"
"20250712","09:00","중랑천","27.4","7.6","8.2","4.300","0.160","3.6","0.000","0.000"
"20250712","09:00","안양천","26.4","7.0","8.2","9.320","0.105","5.5","0.000","0.000"
"20250712","09:00","선유","27.6","7.1","8.6","3.410","0.125","2.3","0.000","0.000"
"20250712","08:00","탄천","26.8","7.1","8.2","4.125","0.140","4.3","0.000","0.000"
"20250712","08:00","중랑천","27.5","7.6","8.2","4.475","0.160","3.6","0.000","0.000"
"20250712","08:00","안양천","25.9","6.9","6.8","8.700","0.095","5.8","0.000","0.000"
"20250712","08:00","선유","27.9","7.1","8.4","3.740","0.105","2.3","0.000","0.000"
"20250712","07:00","탄천","26.8","7.0","7.7","4.400","0.150","4.4","0.000","0.000"
"20250712","07:00","중랑천","27.8","7.7","8.1","4.500","0.160","3.4","0.000","0.000"
"20250712","07:00","안양천","26.2","6.9","5.6","8.530","0.105","5.7","0.000","0.000"
"20250712","07:00","선유","27.3","7.2","8.7","3.720","0.107","2.4","0.000","0.000"
"20250712","06:00","탄천","26.9","7.0","7.6","4.625","0.150","4.2","0.000","0.000"
"20250712","06:00","중랑천","28.1","7.8","8.1","4.500","0.160","4.2","0.000","0.000"
"20250712","06:00","안양천","26.5","7.0","5.8","7.420","0.110","6.0","0.000","0.000"
"20250712","06:00","선유","28.3","7.2","8.3","3.770","0.110","2.4","0.000","0.000"
"20250712","05:00","탄천","27.2","7.0","7.5","4.800","0.145","4.4","0.000","0.000"
"20250712","05:00","중랑천","28.5","7.8","8.1","4.625","0.160","3.5","0.000","0.000"
"20250712","05:00","안양천","27.1","7.0","5.9","7.300","0.115","5.9","0.000","0.000"
"20250712","05:00","선유","28.2","7.2","8.3","3.840","0.063","2.5","0.000","0.000"
"20250712","04:00","탄천","27.4","7.0","7.5","4.875","0.150","5.3","0.000","0.000"
"20250712","04:00","중랑천","28.9","7.9","8.1","4.550","0.150","3.5","0.000","0.000"
"20250712","04:00","안양천","27.5","7.0","6.2","6.270","0.110","5.9","0.000","0.000"
"20250712","04:00","선유","27.9","7.1","8.5","3.840","0.118","2.8","0.000","0.000"
"20250712","03:00","탄천","27.7","7.0","7.5","4.850","0.145","4.3","0.000","0.000"
"20250712","03:00","중랑천","29.3","8.0","8.1","4.600","0.150","3.5","0.000","0.000"
"20250712","03:00","안양천","28.0","7.0","6.2","6.400","0.120","5.9","0.000","0.000"
"20250712","03:00","선유","28.2","7.1","8.5","3.820","0.109","2.4","0.000","0.000"
"20250712","02:00","탄천","28.0","7.0","7.5","4.575","0.125","4.4","0.000","0.000"
"20250712","02:00","중랑천","29.6","8.0","8.1","4.525","0.150","3.6","0.000","0.000"
"20250712","02:00","안양천","28.3","7.0","6.3","5.910","0.135","5.8","0.000","0.000"
"20250712","02:00","선유","28.3","7.1","8.5","3.790","0.112","2.3","0.000","0.000"
"20250712","01:00","탄천","28.5","7.1","7.6","4.575","0.120","4.5","0.000","0.000"
"20250712","01:00","중랑천","29.9","8.1","8.1","4.625","0.150","4.2","0.000","0.000"
"20250712","01:00","안양천","28.6","7.0","6.7","6.400","0.155","5.7","0.000","0.000"
"20250712","01:00","선유","28.9","7.1","8.2","3.750","0.100","2.4","0.000","0.000"
"20250711","24:00","탄천","28.9","7.1","7.8","4.400","0.125","4.5","0.000","0.000"
"20250711","24:00","중랑천","30.1","8.1","8.1","4.250","0.145","3.6","0.000","0.000"
"20250711","24:00","안양천","29.0","7.0","6.8","6.380","0.175","6.0","0.000","0.000"
"20250711","24:00","선유","29.0","7.1","8.3","3.860","0.109","2.4","0.000","0.000"
"20250711","23:00","탄천","29.5","7.1","8.0","4.225","0.125","4.4","0.000","0.000"
"20250711","23:00","중랑천","30.4","8.1","8.1","4.275","0.145","3.6","0.000","0.000"
